timestamp,market_id,regime,source_family,resolver,resolver_confidence,seconds_to_resolution,volume,yes_best_bid,yes_best_ask,no_best_bid,no_best_ask,yes_mid,no_mid,yes_spread_bps,no_spread_bps,yes_microprice,no_microprice,yes_imbalance,no_imbalance,yes_no_sum,dislocation,sequence,active_signal_family
1774734264.986,1753593,stressed,sports,official_sports_feed,0.6,65734.2871556282,444054.7128710001,0.24,0.25,0.75,0.76,0.245,0.755,408.1632653061228,132.45033112582794,0.2494515920861476,0.7505484079138524,0.7671591894550177,-0.7671591894550177,1.0,0.0,0,none
1774734264.705,1739838,stressed,sports,official_sports_feed,0.6,11074.031618595123,3823205.208978994,0.28,0.29,0.71,0.72,0.28500000000000003,0.715,350.87719298245446,139.86013986014,0.2858335733069886,0.7141664266930114,-0.4893518963171881,0.4893518963171881,1.0,0.0,0,none
1774734261.04,658931,stressed,general,manual_review_required,0.2,526533.7734718323,1064510.3465089907,0.23,0.24,0.76,0.77,0.235,0.765,425.53191489361626,130.71895424836612,0.23006012451042301,0.7699398754895772,0.8827673886381593,-0.8827673886381593,1.0,0.0,0,none
1774734264.195,1507751,stressed,politics,official_election_reporting,0.55,2772933.508361101,12266465.990241157,0.06,0.07,0.93,0.94,0.065,0.935,1538.4615384615397,106.95187165775292,0.06282578386694118,0.9371742161330588,0.5757675685896771,-0.5757675685896771,1.0,0.0,0,none
1774734262.57,566188,stressed,general,manual_review_required,0.2,5105733.168135405,9683372.117931971,0.11,0.12,0.88,0.89,0.11499999999999999,0.885,869.565217391304,112.99435028248598,0.11953252624356728,0.8804674737564328,0.21314034731906784,-0.21314034731906784,1.0,0.0,0,none
1774734258.001,566187,calm,general,manual_review_required,0.2,5105732.884630442,8174002.215825508,0.88,0.89,0.11,0.12,0.885,0.11499999999999999,112.99435028248598,869.565217391304,0.8800030980602627,0.1199969019397372,-0.11226835985805968,0.11226835985805968,1.0,0.0,0,none
1774734265.24,566137,stressed,general,manual_review_required,0.2,5451332.602817535,3190162.2267860086,0.07,0.08,0.92,0.93,0.07500000000000001,0.925,1333.3333333333326,108.1081081081082,0.07352213139684999,0.9264778686031502,0.032032599897138865,-0.032032599897138865,1.0,0.0,0,none
1774734326.916,1753632,one_sided,sports,official_sports_feed,0.6,83971.9261496067,248264.13880400045,0.33,0.34,0.66,0.67,0.335,0.665,298.5074626865674,150.3759398496242,0.33993730481391043,0.6600626951860896,0.9695171367335258,-0.9695171367335258,1.0,0.0,0,none
1774734328.306,1682607,stressed,sports,official_sports_feed,0.6,871.6368346214294,1160405.880597002,0.31,0.32,0.68,0.69,0.315,0.685,317.4603174603177,145.9854014598525,0.31068392085292323,0.6893160791470766,-0.8298148051085737,0.8295545072662504,1.0,0.0,0,none
1774734327.787,1750513,one_sided,sports,official_sports_feed,0.6,871.3635158538818,278718.486141,0.52,0.53,0.47,0.48,0.525,0.475,190.47619047619062,210.5263157894739,0.529880707414387,0.4701192925856129,0.9548379053759319,-0.9548379053759319,1.0,0.0,0,none
1774734321.001,1476618,one_sided,sports,official_sports_feed,0.6,8071.094708681107,466882.6188929993,0.45,0.46,0.54,0.55,0.455,0.545,219.78021978021997,183.48623853211024,0.458818672713967,0.5411813272860331,0.6494261543965428,-0.6494261543965428,1.0,0.0,0,none
1774734329.095,1749866,one_sided,sports,official_sports_feed,0.6,870.8117456436157,557880.7879339968,0.48,0.49,0.51,0.52,0.485,0.515,206.18556701030948,194.17475728155355,0.4898683847843507,0.510131360140034,0.92187009532949,-0.9218902817393488,1.0,0.0,0,none
1774734327.794,1739839,calm,sports,official_sports_feed,0.6,1410.559246301651,5943614.1222149925,0.75,0.76,0.24,0.25,0.755,0.245,132.45033112582794,408.1632653061228,0.7584695711235995,0.24153042887640067,0.08558304023454026,-0.08558304023454026,1.0,0.0,0,none
1774734329.489,1753593,stressed,sports,official_sports_feed,0.6,65670.2968018055,449076.1928710001,0.24,0.25,0.75,0.76,0.245,0.755,408.1632653061228,132.45033112582794,0.24945219943056918,0.7505478005694308,0.76725611614284,-0.76725611614284,1.0,0.0,0,none
1774734327.531,1739838,stressed,sports,official_sports_feed,0.6,11009.997236251831,3827220.856952993,0.28,0.29,0.71,0.72,0.28500000000000003,0.715,350.87719298245446,139.86013986014,0.28583365651578685,0.7141663434842132,-0.489344971174284,0.489344971174284,1.0,0.0,0,none
1774734330.21,658931,stressed,general,manual_review_required,0.2,526469.7066552639,1064510.3465089907,0.23,0.24,0.76,0.77,0.235,0.765,425.53191489361626,130.71895424836612,0.23006012451042301,0.7699398823394575,0.8818286546452121,-0.8818235752366662,1.0,0.0,0,none
1774734328.48,1507751,stressed,politics,official_election_reporting,0.55,2772869.4441182613,12266465.990241157,0.06,0.07,0.93,0.94,0.065,0.935,1538.4615384615397,106.95187165775292,0.06282449790677988,0.9371755020932201,0.5680303048181191,-0.5680303048181191,1.0,0.0,0,none
1774734326.237,566188,stressed,general,manual_review_required,0.2,5105669.157584429,9683381.106694974,0.11,0.12,0.88,0.89,0.11499999999999999,0.885,869.565217391304,112.99435028248598,0.11953252624356728,0.8804674737564328,0.2132522841525174,-0.2132522841525174,1.0,0.0,0,none
1774734325.858,566187,calm,general,manual_review_required,0.2,5105668.862015963,8174002.215825508,0.88,0.89,0.11,0.12,0.885,0.11499999999999999,112.99435028248598,869.565217391304,0.8800030980602627,0.1199969019397372,-0.11202567713459546,0.11202567713459546,1.0,0.0,0,none
1774734157.945,566136,stressed,general,manual_review_required,0.2,5451268.517886639,4810463.825276987,0.12,0.13,0.87,0.88,0.125,0.875,800.0000000000007,114.28571428571439,0.12164914005276561,0.8783508599472344,-0.004258022100880534,0.004258022100880534,1.0,0.0,0,none
1774734326.002,566137,stressed,general,manual_review_required,0.2,5451268.262562752,3190162.2267860086,0.07,0.08,0.92,0.93,0.07500000000000001,0.925,1333.3333333333326,108.1081081081082,0.07352213139684999,0.9264778686031502,0.03228580054094768,-0.03228580054094768,1.0,0.0,0,none
1774734392.296,1753632,one_sided,sports,official_sports_feed,0.6,83907.67487287521,248264.13880400045,0.33,0.34,0.66,0.67,0.335,0.665,298.5074626865674,150.3759398496242,0.33993782242395365,0.6600621776052213,0.9697576643280489,-0.969757650408531,1.0,0.0,0,none
1774734392.503,1682607,stressed,sports,official_sports_feed,0.6,807.4481546878815,1160405.880597002,0.31,0.32,0.68,0.69,0.315,0.685,317.4603174603177,145.9854014598525,0.31067429388822665,0.6893257061117732,-0.826178069073117,0.8261585074646826,1.0,0.0,0,none
1774734392.586,1750513,stressed,sports,official_sports_feed,0.6,807.1995325088501,278718.486141,0.52,0.54,0.46,0.48,0.53,0.47,377.3584905660381,425.53191489361626,0.5397469319820872,0.46025306801791294,0.9760704065325345,-0.9760704065325345,1.0,0.0,0,none
1774734392.315,1476618,one_sided,sports,official_sports_feed,0.6,8006.9649958610535,466882.6188929993,0.45,0.46,0.54,0.55,0.455,0.545,219.78021978021997,183.48623853211024,0.458816952167345,0.5411830478326551,0.6493101591039989,-0.6493101591039989,1.0,0.0,0,none
1774734393.14,1749866,one_sided,sports,official_sports_feed,0.6,806.7226016521454,557880.7879339968,0.48,0.49,0.51,0.52,0.485,0.515,206.18556701030948,194.17475728155355,0.4899643580373856,0.5100356419626144,0.9278908708840282,-0.9278908708840282,1.0,0.0,0,none
1774734389.797,1739839,calm,sports,official_sports_feed,0.6,1346.479011774063,5943614.1222149925,0.75,0.76,0.24,0.25,0.755,0.245,132.45033112582794,408.1632653061228,0.7585317926226365,0.24146820737736355,0.0930850451085296,-0.0930850451085296,1.0,0.0,0,none
1774734393.553,1753593,stressed,sports,official_sports_feed,0.6,65606.22197842598,449076.1928710001,0.24,0.25,0.75,0.76,0.245,0.755,408.1632653061228,132.45033112582794,0.24945152161382284,0.7505484783861771,0.7671329241504352,-0.7671329241504352,1.0,0.0,0,none
1774734393.689,1739838,stressed,sports,official_sports_feed,0.6,10945.973829746246,3827220.856952993,0.28,0.29,0.71,0.72,0.28500000000000003,0.715,350.87719298245446,139.86013986014,0.28583340799487217,0.7141665920051279,-0.4893915579760983,0.4893915579760983,1.0,0.0,0,none
1774734390.143,658931,stressed,general,manual_review_required,0.2,526405.7074654102,1064510.3465089907,0.23,0.24,0.76,0.77,0.235,0.765,425.53191489361626,130.71895424836612,0.23006012451042301,0.7699398754895772,0.8827673886381593,-0.8827673886381593,1.0,0.0,0,none
1774734393.665,1507751,stressed,politics,official_election_reporting,0.55,2772805.451939106,12266465.990241157,0.06,0.07,0.93,0.94,0.065,0.935,1538.4615384615397,106.95187165775292,0.06282454801866559,0.9371754519813343,0.5677374213042314,-0.5677374213042314,1.0,0.0,0,none
1774734391.361,566188,stressed,general,manual_review_required,0.2,5105605.1917181015,9683381.106694974,0.11,0.12,0.88,0.89,0.11499999999999999,0.885,869.565217391304,112.99435028248598,0.11953386214379798,0.8804661378562022,0.20230262791104675,-0.20230262791104675,1.0,0.0,0,none
1774734394.138,566187,calm,general,manual_review_required,0.2,5105604.947066069,8174002.215825508,0.88,0.89,0.11,0.12,0.885,0.11499999999999999,112.99435028248598,869.565217391304,0.8800030980602627,0.1199969019397372,-0.11202567713459546,0.11202567713459546,1.0,0.0,0,none
1774734373.807,566136,stressed,general,manual_review_required,0.2,5451204.673546076,4810463.825276987,0.12,0.13,0.87,0.88,0.125,0.875,800.0000000000007,114.28571428571439,0.12164914005276561,0.8783508599472344,-0.004258022100880534,0.004258022100880534,1.0,0.0,0,none
1774734395.451,566137,stressed,general,manual_review_required,0.2,5451204.408692598,3190162.2267860086,0.07,0.08,0.92,0.93,0.07500000000000001,0.925,1333.3333333333326,108.1081081081082,0.07352213139684999,0.9264778686031502,0.032032599897138865,-0.032032599897138865,1.0,0.0,0,none
1774734456.086,1753632,one_sided,sports,official_sports_feed,0.6,83843.7427535057,248264.13880400045,0.33,0.34,0.66,0.67,0.335,0.665,298.5074626865674,150.3759398496242,0.3399378146137868,0.6600621853570222,0.9697522912730138,-0.9697523052008568,1.0,0.0,0,none
1774734456.55,1682607,stressed,sports,official_sports_feed,0.6,743.4034357070923,1160405.880597002,0.31,0.32,0.68,0.69,0.315,0.685,317.4603174603177,145.9854014598525,0.31055455133466153,0.6894454486653383,-0.8345721930566153,0.8367836510961503,1.0,0.0,0,none
1774734456.684,1750513,stressed,sports,official_sports_feed,0.6,743.1121201515198,278718.486141,0.52,0.54,0.46,0.48,0.53,0.47,377.3584905660381,425.53191489361626,0.5397829675360788,0.46021703246392115,0.9774861014750016,-0.9774861014750016,1.0,0.0,0,none
1774734454.19,1476618,one_sided,sports,official_sports_feed,0.6,7942.850553512573,466882.6188929993,0.45,0.46,0.54,0.55,0.455,0.545,219.78021978021997,183.48623853211024,0.45881525353575786,0.5411847464642422,0.6492508573653508,-0.6492508573653508,1.0,0.0,0,none
1774734457.38,1749866,one_sided,sports,official_sports_feed,0.6,742.5732266902924,557880.7879339968,0.48,0.49,0.51,0.52,0.485,0.515,206.18556701030948,194.17475728155355,0.4899621728316149,0.5100378271683851,0.932940330849003,-0.932940330849003,1.0,0.0,0,none
1774734457.083,1739839,calm,sports,official_sports_feed,0.6,1282.2969450950623,5943614.1222149925,0.75,0.76,0.24,0.25,0.755,0.245,132.45033112582794,408.1632653061228,0.7584367849886052,0.24156321501139472,0.09614209018815029,-0.09614209018815029,1.0,0.0,0,none
1774734457.57,1753593,stressed,sports,official_sports_feed,0.6,65542.01995110512,449076.1928710001,0.24,0.25,0.75,0.76,0.245,0.755,408.1632653061228,132.45033112582794,0.24945153084524124,0.7505484691547587,0.7671333850439382,-0.7671333850439382,1.0,0.0,0,none
1774734457.566,1739838,stressed,sports,official_sports_feed,0.6,10881.769415855408,3827220.856952993,0.28,0.29,0.71,0.72,0.28500000000000003,0.715,350.87719298245446,139.86013986014,0.28619805924705516,0.7138019407529448,-0.47170944296719475,0.47170944296719475,1.0,0.0,0,none
1774734454.852,658931,stressed,general,manual_review_required,0.2,526341.5165622234,1064510.3465089907,0.23,0.24,0.76,0.77,0.235,0.765,425.53191489361626,130.71895424836612,0.23006012451042301,0.7699398754895772,0.8821334693458369,-0.8821334693458369,1.0,0.0,0,none
1774734456.129,1507751,stressed,politics,official_election_reporting,0.55,2772741.22576046,12266465.990241157,0.06,0.07,0.93,0.94,0.065,0.935,1538.4615384615397,106.95187165775292,0.06282449790677988,0.9371755020932201,0.567736138430992,-0.567736138430992,1.0,0.0,0,none
1774734457.339,566188,stressed,general,manual_review_required,0.2,5105540.9508497715,9683381.106694974,0.11,0.12,0.88,0.89,0.11499999999999999,0.885,869.565217391304,112.99435028248598,0.11953386214379798,0.8804661378562022,0.20229587384591652,-0.20229587384591652,1.0,0.0,0,none
1774734453.71,566187,calm,general,manual_review_required,0.2,5105540.689717531,8174002.215825508,0.88,0.89,0.11,0.12,0.885,0.11499999999999999,112.99435028248598,869.565217391304,0.8800030980602627,0.1199969019397372,-0.10640580887459716,0.10640580887459716,1.0,0.0,0,none
1774734444.471,566136,stressed,general,manual_review_required,0.2,5451140.435736179,4810463.825276987,0.12,0.13,0.87,0.88,0.125,0.875,800.0000000000007,114.28571428571439,0.12164914005276561,0.8783508599472344,-0.004264386409549333,0.004264386409549333,1.0,0.0,0,none
1774734452.0,566137,stressed,general,manual_review_required,0.2,5451140.158584833,3190162.2267860086,0.07,0.08,0.92,0.93,0.07500000000000001,0.925,1333.3333333333326,108.1081081081082,0.07352213139684999,0.9264778686031502,0.03228580054094768,-0.03228580054094768,1.0,0.0,0,none
1774734516.731,1753632,one_sided,sports,official_sports_feed,0.6,83779.55997800827,248264.13880400045,0.33,0.34,0.66,0.67,0.335,0.665,298.5074626865674,150.3759398496242,0.33993772652656684,0.6600622734734332,0.9696622337084958,-0.9696622337084958,1.0,0.0,0,none
1774734520.214,1682607,stressed,sports,official_sports_feed,0.6,679.3254663944244,1161587.575597002,0.31,0.32,0.68,0.69,0.315,0.685,317.4603174603177,145.9854014598525,0.3105119117114134,0.6894880882885867,-0.8280030245859917,0.8280030245859917,1.0,0.0,0,none
1774734519.353,1750513,one_sided,sports,official_sports_feed,0.6,679.0501999855042,279273.936141,0.53,0.54,0.46,0.47,0.535,0.46499999999999997,186.91588785046744,215.05376344085923,0.5308965974106301,0.46910340258936983,0.9775352605305105,-0.9775352605305105,1.0,0.0,0,none
1774734521.173,1749866,one_sided,sports,official_sports_feed,0.6,678.7649502754211,579945.289610997,0.49,0.5,0.5,0.51,0.495,0.505,202.02020202020222,198.0198019801982,0.4987907268661132,0.5012092731338867,0.9246738988376393,-0.9246738988376393,1.0,0.0,0,none
1774734519.673,1476618,one_sided,sports,official_sports_feed,0.6,7878.495397090912,467122.24889299925,0.45,0.46,0.54,0.55,0.455,0.545,219.78021978021997,183.48623853211024,0.4588639756596968,0.5411360243403033,0.652666569742791,-0.652666569742791,1.0,0.0,0,none
1774734521.376,1739839,calm,sports,official_sports_feed,0.6,1218.2241809368134,5944852.822214993,0.75,0.76,0.24,0.25,0.755,0.245,132.45033112582794,408.1632653061228,0.7584416834265849,0.24155831657341506,0.0960062916678862,-0.0960062916678862,1.0,0.0,0,none
1774734521.708,1753593,stressed,sports,official_sports_feed,0.6,65477.97349715233,449076.1928710001,0.24,0.25,0.75,0.76,0.245,0.755,408.1632653061228,132.45033112582794,0.2494506369971716,0.7505493630028284,0.767637930879414,-0.767637930879414,1.0,0.0,0,none
1774734520.525,1739838,stressed,sports,official_sports_feed,0.6,10817.716150045395,3827303.856952993,0.28,0.29,0.71,0.72,0.28500000000000003,0.715,350.87719298245446,139.86013986014,0.28619562692627487,0.7138043730737251,-0.47860694106845497,0.47860694106845497,1.0,0.0,0,none
1774734520.89,658931,stressed,general,manual_review_required,0.2,526277.4487810135,1064558.9165089908,0.23,0.24,0.76,0.77,0.235,0.765,425.53191489361626,130.71895424836612,0.23006012451042301,0.7699398754895772,0.8828293680595637,-0.8828293680595637,1.0,0.0,0,none
1774734520.002,1507751,stressed,politics,official_election_reporting,0.55,2772677.1690027714,12266465.990241157,0.06,0.07,0.93,0.94,0.065,0.935,1538.4615384615397,106.95187165775292,0.06280439376265505,0.937195606237345,0.5646191725445407,-0.5646191725445407,1.0,0.0,0,none
1774734521.045,566188,stressed,general,manual_review_required,0.2,5105476.876491785,9683381.106694974,0.11,0.12,0.88,0.89,0.11499999999999999,0.885,869.565217391304,112.99435028248598,0.11953386214379798,0.8804661378562022,0.20229587384591652,-0.20229587384591652,1.0,0.0,0,none
1774734511.853,566187,calm,general,manual_review_required,0.2,5105476.575737238,8174002.215825508,0.88,0.89,0.11,0.12,0.885,0.11499999999999999,112.99435028248598,869.565217391304,0.8800030980602627,0.1199969019397372,-0.10640580887459716,0.10640580887459716,1.0,0.0,0,none
1774734478.915,566136,stressed,general,manual_review_required,0.2,5451076.313936472,4810463.825276987,0.12,0.13,0.87,0.88,0.125,0.875,800.0000000000007,114.28571428571439,0.12164914005276561,0.8783508599472344,-0.004253511840482219,0.004253511840482219,1.0,0.0,0,none
1774734517.752,566137,stressed,general,manual_review_required,0.2,5451076.059182644,3190162.2267860086,0.07,0.08,0.92,0.93,0.07500000000000001,0.925,1333.3333333333326,108.1081081081082,0.07352213139684999,0.9264778686031502,0.032032599897138865,-0.032032599897138865,1.0,0.0,0,none
1774734580.09,1753632,one_sided,sports,official_sports_feed,0.6,83715.41884303093,248264.13880400045,0.33,0.34,0.66,0.67,0.335,0.665,298.5074626865674,150.3759398496242,0.339937708018341,0.660062291981659,0.9699820246024002,-0.9699820246024002,1.0,0.0,0,none
1774734584.66,1682607,stressed,sports,official_sports_feed,0.6,615.1826593875885,1161587.575597002,0.31,0.32,0.68,0.69,0.315,0.685,317.4603174603177,145.9854014598525,0.3104667348443524,0.6895332651556475,-0.834982989624802,0.834982989624802,1.0,0.0,0,none
1774734584.813,1750513,stressed,sports,official_sports_feed,0.6,614.9523818492889,279273.936141,0.52,0.54,0.46,0.48,0.53,0.47,377.3584905660381,425.53191489361626,0.539831792501156,0.46016820749884413,0.9772690218967152,-0.9772690218967152,1.0,0.0,0,none
1774734585.272,1749866,one_sided,sports,official_sports_feed,0.6,614.6931993961334,579945.289610997,0.49,0.5,0.5,0.51,0.495,0.505,202.02020202020222,198.0198019801982,0.4989233063403604,0.5010766936596396,0.9297003136567527,-0.9297095176404331,1.0,0.0,0,none
1774734585.328,1476618,calm,sports,official_sports_feed,0.6,7814.461176633835,467122.24889299925,0.45,0.46,0.54,0.55,0.455,0.545,219.78021978021997,183.48623853211024,0.45886371874963094,0.5411362812503691,0.5953683944110357,-0.5953683944110357,1.0,0.0,0,none
1774734585.082,1739839,calm,sports,official_sports_feed,0.6,1154.209980726242,5944852.822214993,0.75,0.76,0.24,0.25,0.755,0.245,132.45033112582794,408.1632653061228,0.759279413669439,0.24072058633056104,0.11801491471079534,-0.11801491471079534,1.0,0.0,0,none
1774734585.784,1753593,stressed,sports,official_sports_feed,0.6,65413.96755838394,449076.1928710001,0.24,0.25,0.75,0.76,0.245,0.755,408.1632653061228,132.45033112582794,0.24945058295131797,0.7505494170486819,0.7669625278990175,-0.7669625278990175,1.0,0.0,0,none
1774734586.221,1739838,stressed,sports,official_sports_feed,0.6,10753.710775613785,3827303.856952993,0.28,0.29,0.71,0.72,0.28500000000000003,0.715,350.87719298245446,139.86013986014,0.28619652156843206,0.7138034622431244,-0.47174013397104564,0.4717396947499764,1.0,0.0,0,none
1774734586.356,658931,stressed,general,manual_review_required,0.2,526213.4547550678,1064558.9165089908,0.23,0.24,0.76,0.77,0.235,0.765,425.53191489361626,130.71895424836612,0.23006012451042301,0.7699398754895772,0.8825772667947724,-0.8825772667947724,1.0,0.0,0,none
1774734584.0,1507751,stressed,politics,official_election_reporting,0.55,2772613.214466095,12266465.990241157,0.06,0.07,0.93,0.94,0.065,0.935,1538.4615384615397,106.95187165775292,0.06280420593657315,0.9371957940634269,0.5670934213331196,-0.5670934213331196,1.0,0.0,0,none
1774734583.985,566188,stressed,general,manual_review_required,0.2,5105412.974545002,9683381.106694974,0.11,0.12,0.88,0.89,0.11499999999999999,0.885,869.565217391304,112.99435028248598,0.11953386214379798,0.8804661378562022,0.20234858470868247,-0.20234858470868247,1.0,0.0,0,none
1774734548.979,566187,calm,general,manual_review_required,0.2,5105412.723653078,8174002.215825508,0.88,0.89,0.11,0.12,0.885,0.11499999999999999,112.99435028248598,869.565217391304,0.8800030980602627,0.1199969019397372,-0.10640580887459716,0.10640580887459716,1.0,0.0,0,none
1774734478.915,566136,stressed,general,manual_review_required,0.2,5451012.479949474,4810463.825276987,0.12,0.13,0.87,0.88,0.125,0.875,800.0000000000007,114.28571428571439,0.12164914005276561,0.8783508599472344,-0.004253511840482219,0.004253511840482219,1.0,0.0,0,none
1774734578.001,566137,stressed,general,manual_review_required,0.2,5451012.20908618,3190162.2267860086,0.07,0.08,0.92,0.93,0.07500000000000001,0.925,1333.3333333333326,108.1081081081082,0.07352213139684999,0.9264778686031502,0.03228580054094768,-0.03228580054094768,1.0,0.0,0,none
1774734642.098,1753632,one_sided,sports,official_sports_feed,0.6,83651.6833896637,248264.13880400045,0.33,0.34,0.66,0.67,0.335,0.665,298.5074626865674,150.3759398496242,0.3399377202198352,0.6600622797801647,0.9699791647576403,-0.9699791647576403,1.0,0.0,0,none
1774734648.52,1682607,stressed,sports,official_sports_feed,0.6,551.4432168006897,1161587.575597002,0.3,0.31,0.69,0.7,0.305,0.695,327.8688524590167,143.8848920863311,0.3084443173482992,0.6915556826517008,-0.8230741693287463,0.8230783025964424,1.0,0.0,0,none
1774734637.722,1750513,stressed,sports,official_sports_feed,0.6,551.2131233215332,279273.936141,0.52,0.54,0.46,0.48,0.53,0.47,377.3584905660381,425.53191489361626,0.5399145603538247,0.46008543964617543,0.9772164845609498,-0.9772164845609498,1.0,0.0,0,none
1774734647.082,1749866,one_sided,sports,official_sports_feed,0.6,550.9574873447418,579945.289610997,0.49,0.5,0.5,0.51,0.495,0.505,202.02020202020222,198.0198019801982,0.4996101290641645,0.5003898709358356,0.9407676733792665,-0.9407676733792665,1.0,0.0,0,none
1774734648.533,1476618,calm,sports,official_sports_feed,0.6,7750.700844526291,467122.24889299925,0.45,0.46,0.54,0.55,0.455,0.545,219.78021978021997,183.48623853211024,0.45886442379215797,0.541135576207842,0.584264643814822,-0.584264643814822,1.0,0.0,0,none
1774734641.604,1739839,calm,sports,official_sports_feed,0.6,1090.481992483139,5944852.822214993,0.75,0.76,0.24,0.25,0.755,0.245,132.45033112582794,408.1632653061228,0.7593042020632974,0.24069579793670265,0.12319585358308356,-0.12319585358308356,1.0,0.0,0,none
1774734649.708,1753593,stressed,sports,official_sports_feed,0.6,65350.24742078781,449076.1928710001,0.24,0.25,0.75,0.76,0.245,0.755,408.1632653061228,132.45033112582794,0.2494497616780838,0.7505502252703621,0.7686700366360414,-0.768672001970412,1.0,0.0,0,none
1774734649.962,1739838,stressed,sports,official_sports_feed,0.6,10689.994116783142,3827303.856952993,0.28,0.29,0.71,0.72,0.28500000000000003,0.715,350.87719298245446,139.86013986014,0.28619749747546436,0.7138025187121791,-0.5433880835246888,0.5433884871594835,1.0,0.0,0,none
1774734648.529,658931,stressed,general,manual_review_required,0.2,526149.7289848328,1064558.9165089908,0.23,0.24,0.76,0.77,0.235,0.765,425.53191489361626,130.71895424836612,0.23001920381279164,0.7699807961872084,0.8743695109237493,-0.8743695109237493,1.0,0.0,0,none
1774734648.078,1507751,stressed,politics,official_election_reporting,0.55,2772549.4925296307,12266465.990241157,0.06,0.07,0.93,0.94,0.065,0.935,1538.4615384615397,106.95187165775292,0.0628046084589091,0.937195391541091,0.5647498782683964,-0.5647498782683964,1.0,0.0,0,none
1774734647.019,566188,stressed,general,manual_review_required,0.2,5105349.185002089,9683381.106694974,0.11,0.12,0.88,0.89,0.11499999999999999,0.885,869.565217391304,112.99435028248598,0.11953383701738746,0.8804661629826126,0.2023452842857384,-0.2023452842857384,1.0,0.0,0,none
1774734631.249,566187,calm,general,manual_review_required,0.2,5105348.933301687,8174002.215825508,0.88,0.89,0.11,0.12,0.885,0.11499999999999999,112.99435028248598,869.565217391304,0.8800030980602627,0.1199969019397372,-0.1064273338019773,0.1064273338019773,1.0,0.0,0,none
1774734635.361,566136,stressed,general,manual_review_required,0.2,5450948.679601669,4810463.825276987,0.12,0.13,0.87,0.88,0.125,0.875,800.0000000000007,114.28571428571439,0.12164914005276561,0.8783508599472344,-0.004253511840482219,0.004253511840482219,1.0,0.0,0,none
1774734644.093,566137,stressed,general,manual_review_required,0.2,5450948.444549799,3190162.2267860086,0.07,0.08,0.92,0.93,0.07500000000000001,0.925,1333.3333333333326,108.1081081081082,0.07352213139684999,0.9264778686031502,0.032032599897138865,-0.032032599897138865,1.0,0.0,0,none
1774734712.085,1753632,one_sided,sports,official_sports_feed,0.6,83587.87818312645,248264.13880400045,0.33,0.34,0.66,0.67,0.335,0.665,298.5074626865674,150.3759398496242,0.3399377032011078,0.6600622968281725,0.9699769281900877,-0.969977745097566,1.0,0.0,0,none
1774734711.927,1682607,stressed,sports,official_sports_feed,0.6,487.6241159439087,1168618.9539960022,0.3,0.31,0.69,0.7,0.305,0.695,327.8688524590167,143.8848920863311,0.30501154832385646,0.6949884516761433,-0.8048765123346476,0.8048765123346476,1.0,0.0,0,none
1774734712.524,1750513,one_sided,sports,official_sports_feed,0.6,487.3731234073639,289560.12835899997,0.52,0.53,0.47,0.48,0.525,0.475,190.47619047619062,210.5263157894739,0.5299999003219322,0.4700000996780677,0.9820270503083159,-0.981808585128065,1.0,0.0,0,none
1774734712.805,1749866,stressed,sports,official_sports_feed,0.6,487.1565341949463,582820.394724997,0.49,0.51,0.49,0.51,0.5,0.5,400.00000000000034,400.00000000000034,0.5060814599594098,0.4913929562710156,0.9353065008526386,-0.9466339728066917,1.0,0.0,0,none
1774734712.736,1476618,calm,sports,official_sports_feed,0.6,7686.92129945755,467122.24889299925,0.45,0.46,0.54,0.55,0.455,0.545,219.78021978021997,183.48623853211024,0.4588644957415795,0.5411355042584205,0.5842680425775397,-0.5842680425775397,1.0,0.0,0,none
1774734712.019,1739839,calm,sports,official_sports_feed,0.6,1026.6598975658417,5944865.282739992,0.75,0.76,0.24,0.25,0.755,0.245,132.45033112582794,408.1632653061228,0.7593115142218113,0.24068848577818877,0.1187141794469276,-0.1187141794469276,1.0,0.0,0,none
1774734709.185,1753593,stressed,sports,official_sports_feed,0.6,65286.42253804207,449141.9823410001,0.24,0.25,0.75,0.76,0.245,0.755,408.1632653061228,132.45033112582794,0.24944834548331074,0.7505516545166893,0.7687223466023287,-0.7687223466023287,1.0,0.0,0,none
1774734713.638,1739838,stressed,sports,official_sports_feed,0.6,10626.182417154312,3896490.5380579927,0.28,0.29,0.71,0.72,0.28500000000000003,0.715,350.87719298245446,139.86013986014,0.28619749691066493,0.7138025030893349,-0.5440712651850617,0.5440712651850617,1.0,0.0,0,none
1774734710.168,658931,stressed,general,manual_review_required,0.2,526085.9477939606,1064558.9165089908,0.23,0.24,0.76,0.77,0.235,0.765,425.53191489361626,130.71895424836612,0.23001920381279164,0.7699807961872084,0.8753761704035056,-0.8753761704035056,1.0,0.0,0,none
1774734711.998,1507751,stressed,politics,official_election_reporting,0.55,2772485.685921192,12266465.990241157,0.06,0.07,0.93,0.94,0.065,0.935,1538.4615384615397,106.95187165775292,0.06280607948125377,0.9371939205187463,0.5645692333811564,-0.5645692333811564,1.0,0.0,0,none
1774734713.38,566188,stressed,general,manual_review_required,0.2,5105285.438067913,9683381.106694974,0.11,0.12,0.88,0.89,0.11499999999999999,0.885,869.565217391304,112.99435028248598,0.11953383701738746,0.8804661629826126,0.2023452842857384,-0.2023452842857384,1.0,0.0,0,none
